sample_id,true_label,pred_label,confidence
213:174095,N,V,0.7987258434295654
213:174497,N,A,0.5476738214492798
213:174883,N,V,0.3826471269130707
213:175079,N,A,0.38536301255226135
213:175683,N,A,0.30373814702033997
213:176074,N,A,0.38527798652648926
213:176464,N,V,0.47121164202690125
213:176863,N,V,0.4972890317440033
213:177268,N,V,0.6242400407791138
213:177666,N,V,0.6653155088424683
213:178052,N,V,0.4547366499900818
213:178458,N,A,0.39132124185562134
213:178849,N,V,0.4045485854148865
213:179235,N,V,0.4371304214000702
213:179625,N,V,0.4296053349971771
213:180019,N,V,0.6784512400627136
213:180416,N,V,0.5720659494400024
213:180808,N,V,0.39978691935539246
213:181004,N,V,0.32939255237579346
213:181204,N,V,0.31133902072906494
213:181997,N,A,0.3599984645843506
213:182386,N,V,0.428030401468277
213:182784,N,V,0.6894981861114502
213:182982,N,A,0.4505120515823364
213:183182,N,A,0.3159715235233307
213:183374,N,V,0.35411131381988525
213:183569,N,V,0.4017259180545807
213:183760,N,V,0.3406388461589813
213:183958,N,A,0.2978479564189911
213:184153,N,V,0.3874761462211609
213:184356,N,A,0.6862961649894714
213:184750,N,A,0.5921772122383118
213:185139,N,A,0.5054304003715515
213:185336,N,V,0.4110737442970276
213:185530,N,V,0.44316673278808594
213:185926,N,V,0.49680909514427185
213:186326,N,V,0.5348300337791443
213:186716,N,A,0.44652649760246277
213:187108,N,V,0.36208993196487427
213:187506,N,V,0.37543562054634094
213:187894,N,A,0.35967111587524414
213:188282,N,V,0.6319625973701477
213:188676,N,V,0.5403527021408081
213:189072,N,V,0.4248213768005371
213:189460,N,V,0.43009039759635925
213:189852,N,V,0.46939995884895325
213:190258,N,V,0.5261520147323608
213:190663,N,A,0.4584753215312958
213:191047,N,V,0.3399067521095276
213:191442,N,A,0.36807528138160706
213:191828,N,V,0.6461626887321472
213:192228,N,V,0.4521401524543762
213:192612,N,V,0.5337201356887817
213:193010,N,V,0.5910245776176453
213:193403,N,V,0.49959778785705566
213:194184,N,A,0.281201034784317
213:194983,N,V,0.5519415140151978
213:195377,N,V,0.44034266471862793
213:196566,N,A,0.41660481691360474
213:197350,N,A,0.44988784193992615
213:197740,N,V,0.6726348400115967
213:198143,N,V,0.513882577419281
213:198930,N,V,0.3672920763492584
213:199134,N,A,0.8753538131713867
213:199532,N,R,0.3498653471469879
213:199724,N,V,0.33256271481513977
213:199920,N,A,0.5046765208244324
213:200118,N,V,0.2812637686729431
213:200504,N,A,0.3603785037994385
213:200908,N,A,0.47608092427253723
213:201294,N,V,0.36685165762901306
213:203272,N,A,0.33026039600372314
213:203665,N,A,0.41904038190841675
213:204064,N,V,0.8586129546165466
213:204457,N,V,0.5788291692733765
213:205058,N,V,0.4208206236362457
213:205251,N,V,0.42716553807258606
213:205644,N,V,0.4076807200908661
213:205838,N,A,0.5393017530441284
213:206233,N,A,0.4757842421531677
213:206426,N,V,0.3508501946926117
213:207028,N,V,0.47307834029197693
213:207416,N,V,0.5418188571929932
213:208605,N,A,0.4578551650047302
213:214520,N,V,0.5017344355583191
213:214917,N,A,0.39348435401916504
213:216506,N,A,0.4394782483577728
213:217307,N,A,0.4716515839099884
213:219273,N,A,0.2933623194694519
213:219677,N,A,0.4038478136062622
213:220071,N,V,0.8090569376945496
213:220471,N,V,0.4762907326221466
213:221057,N,V,0.4458611011505127
213:221259,N,A,0.44159847497940063
213:221658,N,V,0.31911513209342957
213:222239,N,A,0.3635733127593994
213:222839,N,V,0.49586719274520874
213:224810,N,A,0.33418676257133484
213:225208,N,V,0.6534764170646667
213:225608,N,V,0.6833736300468445
213:226015,N,A,0.4381207227706909
213:226400,N,V,0.36922088265419006
213:226594,N,A,0.37709176540374756
213:226800,N,A,0.3335320055484772
213:227186,N,V,0.34012073278427124
213:227385,N,A,0.43450313806533813
213:228374,N,V,0.4341803193092346
213:228780,N,V,0.5461339354515076
213:229136,A,N,0.49549350142478943
213:229372,N,R,0.5643419623374939
213:230165,N,V,0.2951511740684509
213:230365,N,A,0.33100375533103943
213:231152,N,V,0.6971113681793213
213:231558,N,V,0.48795056343078613
213:231757,N,A,0.7138939499855042
213:232143,N,R,0.39294105768203735
213:233339,N,A,0.36418417096138
213:233542,N,A,0.8523646593093872
213:233930,N,A,0.37199875712394714
213:234534,N,V,0.34983015060424805
213:234732,N,A,0.47167524695396423
213:235321,N,V,0.41070371866226196
213:235515,N,A,0.4804915487766266
213:235718,N,A,0.3255445957183838
213:236315,N,A,0.5671815872192383
213:240499,N,A,0.3384662866592407
213:248442,N,A,0.4830910265445709
213:248643,N,A,0.3392305374145508
213:249837,N,A,0.36949679255485535
213:250622,N,A,0.34064653515815735
213:250832,N,A,0.3426038324832916
213:260966,N,A,0.4327750504016876
213:262958,N,A,0.4351044297218323
213:263953,N,A,0.42232486605644226
213:268338,N,A,0.31390315294265747
213:268537,N,A,0.3661487400531769
213:270132,N,A,0.42388057708740234
213:270527,N,A,0.32052576541900635
213:270725,N,A,0.44235101342201233
213:272513,N,L,0.5612143278121948
213:275498,N,V,0.34493497014045715
213:275910,N,V,0.6977461576461792
213:276311,N,V,0.4760030210018158
213:276704,N,V,0.35536929965019226
213:277102,N,V,0.5405967235565186
213:277905,N,V,0.522858738899231
213:278300,N,V,0.6167004108428955
213:278700,N,V,0.4614033102989197
213:279099,N,V,0.5613464713096619
213:279498,N,V,0.4664734899997711
213:279893,N,V,0.7735362648963928
213:280294,N,V,0.42480969429016113
213:280698,N,V,0.44720062613487244
213:281491,N,V,0.33110320568084717
213:281903,N,V,0.45699962973594666
213:282294,N,A,0.3699975311756134
213:282688,N,V,0.5227206945419312
213:283078,N,V,0.6470209360122681
213:283482,N,V,0.52744060754776
213:283875,N,V,0.32968154549598694
213:284078,N,A,0.34425482153892517
213:284673,N,A,0.3807254731655121
213:285469,N,V,0.5329229235649109
213:285875,N,V,0.5260263085365295
213:286269,N,V,0.8269180059432983
213:286675,N,V,0.47765451669692993
213:287065,N,V,0.7248795628547668
213:287462,N,A,0.45624449849128723
213:289442,N,V,0.45877858996391296
213:289843,N,V,0.5968657732009888
213:290636,N,V,0.36310043931007385
213:290835,N,A,0.37607282400131226
213:291817,N,V,0.47824814915657043
213:292611,N,A,0.48506754636764526
213:293005,N,A,0.435027152299881
213:294982,N,A,0.40397390723228455
213:295385,N,V,0.5406031012535095
213:295788,N,V,0.4436279833316803
213:296176,N,V,0.5295403003692627
213:297766,N,V,0.5253393054008484
213:298176,N,A,0.4202851355075836
213:298575,N,V,0.5435968041419983
213:298971,N,V,0.4173017740249634
213:299775,N,A,0.2880059778690338
213:300568,N,V,0.325279176235199
213:300965,N,A,0.4573562443256378
213:301374,N,A,0.3890764117240906
213:304570,N,A,0.3579781949520111
213:305376,N,A,0.7277106642723083
213:305527,A,N,0.45519962906837463
213:305769,N,R,0.4446563720703125
213:306166,N,V,0.4497945010662079
213:306968,N,A,0.4178474247455597
213:307770,N,A,0.5840727090835571
213:308577,N,V,0.5129678249359131
213:308970,N,V,0.5962945818901062
213:309374,N,V,0.4392043650150299
213:310177,N,A,0.5111236572265625
213:311385,N,A,0.4511726200580597
213:311784,N,A,0.4408297836780548
213:312178,N,V,0.6940101385116577
213:312379,N,A,0.44862836599349976
213:312780,N,A,0.3363155722618103
213:313179,N,A,0.4571894705295563
213:313763,N,A,0.46388667821884155
213:313967,N,A,0.48286619782447815
213:315363,N,V,0.8451249599456787
213:315566,N,A,0.7312760949134827
213:315772,N,V,0.32137593626976013
213:315973,N,V,0.3986645042896271
213:316574,N,A,0.5204078555107117
213:316768,N,V,0.39583390951156616
213:317966,N,A,0.6583777666091919
213:318169,N,A,0.5836914777755737
213:318310,A,V,0.6627717614173889
213:318965,N,A,0.36732301115989685
213:319159,N,V,0.37576591968536377
213:319359,N,V,0.4852052927017212
213:320163,N,A,0.405102401971817
213:320358,N,V,0.3520095944404602
213:320556,N,V,0.575770378112793
213:320748,N,A,0.48868894577026367
213:321146,N,V,0.5825191140174866
213:321340,N,A,0.4402778744697571
213:321542,N,V,0.3347911238670349
213:321735,N,V,0.45660486817359924
213:322132,N,V,0.7760041952133179
213:323326,N,V,0.41055771708488464
213:323526,N,A,0.6599665284156799
213:324921,N,V,0.5651721954345703
213:325122,N,A,0.4381003975868225
213:325512,N,A,0.3287203013896942
213:326115,N,A,0.43164312839508057
213:327303,N,V,0.6379259824752808
213:327703,N,V,0.6776957511901855
213:327915,N,A,0.5058859586715698
213:328109,N,V,0.3754481375217438
213:328309,N,A,0.4895515739917755
213:328509,N,A,0.4173343777656555
213:328707,N,V,0.37658852338790894
213:328912,N,A,0.4669915735721588
213:329120,N,A,0.4003296494483948
213:329319,N,V,0.3359054625034332
213:329715,N,V,0.586907684803009
213:330118,N,V,0.8118772506713867
213:330717,N,A,0.36371204257011414
213:330923,N,A,0.5437412858009338
213:331718,N,A,0.7398927807807922
213:332120,N,R,0.5831071138381958
213:332524,N,V,0.8089547753334045
213:332726,N,A,0.881236732006073
213:333110,N,A,0.5454889535903931
213:333316,N,A,0.4561024010181427
213:333523,N,A,0.3508877754211426
213:333725,N,A,0.4597855806350708
213:333923,N,A,0.4299073815345764
213:334321,N,A,0.3568525016307831
213:334517,N,A,0.38160982728004456
213:334723,N,A,0.3904593288898468
213:334926,N,A,0.573065996170044
213:335127,N,A,0.6689490079879761
213:335519,N,V,0.5683897137641907
213:335719,N,A,0.7119143605232239
213:335924,N,A,0.5220311880111694
213:336321,N,V,0.45873504877090454
213:336521,N,A,0.5345340371131897
213:336735,N,A,0.4199801981449127
213:337131,N,A,0.3684680759906769
213:337327,N,A,0.6467973589897156
213:337532,N,A,0.42954784631729126
213:337736,N,A,0.459311842918396
213:337941,N,A,0.47109565138816833
213:339331,N,A,0.45443958044052124
213:339736,N,A,0.8653528094291687
213:340133,N,A,0.5052449703216553
213:340333,N,A,0.3568553030490875
213:340532,N,A,0.5178225040435791
213:340739,N,A,0.5106402635574341
213:340945,N,A,0.35704395174980164
213:341146,N,A,0.40725812315940857
213:341343,N,V,0.432836651802063
213:341548,N,A,0.36904555559158325
213:341743,N,A,0.43715381622314453
213:341946,N,A,0.567512035369873
213:342346,N,V,0.46197381615638733
213:342551,N,A,0.618219256401062
213:342755,N,A,0.3463691771030426
213:342952,N,V,0.41574588418006897
213:343145,N,A,0.48092731833457947
213:343753,N,A,0.514333963394165
213:343951,N,A,0.40547555685043335
213:344539,N,A,0.5037801265716553
213:349327,N,V,0.3526573181152344
213:349536,N,A,0.651565670967102
213:349745,N,A,0.5002562403678894
213:350535,N,V,0.2978683412075043
213:350737,N,A,0.6094855666160583
213:350938,N,A,0.5351367592811584
213:351141,N,A,0.29062142968177795
213:351341,N,V,0.5338040590286255
213:351541,N,A,0.5349723100662231
213:351737,N,A,0.4426850974559784
213:352123,N,V,0.46563997864723206
213:353898,N,A,0.36260998249053955
213:354305,N,A,0.46204960346221924
213:355894,N,V,0.30241861939430237
213:356474,N,V,0.5207949876785278
213:356673,N,V,0.4745109975337982
213:356869,N,V,0.4697544276714325
213:357070,N,A,0.7715443968772888
213:357275,N,A,0.7355786561965942
213:357473,N,V,0.41509467363357544
213:357864,N,V,0.8090423941612244
213:358059,N,A,0.8754103779792786
213:358264,N,A,0.3691537380218506
213:359644,N,A,0.5403853058815002
213:359843,N,A,0.5179063081741333
213:360042,N,V,0.3895840346813202
213:360243,N,A,0.7243413329124451
213:360395,A,N,0.5011244416236877
213:361208,N,A,0.6806975603103638
213:361613,N,A,0.48396897315979004
213:362192,N,A,0.7170270681381226
213:362783,N,V,0.5317270755767822
213:362981,N,A,0.7702151536941528
213:363586,N,V,0.6857767105102539
213:363780,N,A,0.541260302066803
213:364390,N,V,0.6318042278289795
213:364587,N,A,0.7067816257476807
213:364790,N,A,0.573738157749176
213:364985,N,V,0.4049821197986603
213:365181,N,V,0.5901974439620972
213:365379,N,A,0.5584630370140076
213:365780,N,V,0.3690027594566345
213:365983,N,V,0.550646960735321
213:366189,N,A,0.538114070892334
213:367606,N,A,0.445505291223526
213:368207,N,V,0.46891310811042786
213:368410,N,A,0.43755799531936646
213:369017,N,A,0.49864843487739563
213:369224,N,A,0.5162438750267029
213:369622,N,V,0.44498512148857117
213:369817,N,A,0.6728750467300415
213:370020,N,A,0.5761163234710693
213:370433,N,V,0.553225040435791
213:370633,N,A,0.5061773657798767
213:371034,N,V,0.5034859776496887
213:371234,N,V,0.4978898763656616
213:371439,N,A,0.6935211420059204
213:371844,N,V,0.4687046408653259
213:372051,N,A,0.5990144610404968
213:372458,N,V,0.367341011762619
213:372653,N,V,0.568943202495575
213:372854,N,A,0.5323381423950195
213:373271,N,V,0.45649805665016174
213:373468,N,A,0.44956260919570923
213:374676,N,V,0.39622193574905396
213:375684,N,V,0.6745466589927673
213:376507,N,V,0.5199555158615112
213:376909,N,V,0.7902034521102905
213:377312,N,V,0.5213971734046936
213:377717,N,V,0.7350921630859375
213:378116,N,V,0.904347836971283
213:378515,N,A,0.45335620641708374
213:378912,N,V,0.8976470828056335
213:380127,N,V,0.5505259037017822
213:380526,N,V,0.6991925239562988
213:381330,N,V,0.6324288845062256
213:381732,N,V,0.561295747756958
213:382133,N,V,0.6071724891662598
213:382485,N,V,0.972922146320343
213:382913,N,V,0.48974937200546265
213:383719,N,V,0.6786521077156067
213:384129,N,A,0.46569013595581055
213:384522,N,V,0.7604044079780579
213:384933,N,V,0.8367345333099365
213:385339,N,V,0.4039536714553833
213:385731,N,V,0.7995057106018066
213:386134,N,V,0.6494660377502441
213:386527,N,V,0.6225854158401489
213:386932,N,V,0.6808993816375732
213:387327,N,V,0.4994416832923889
213:387729,N,V,0.82884681224823
213:388137,N,A,0.4807342290878296
213:388531,N,V,0.34884950518608093
213:388876,A,V,0.8574682474136353
213:389941,N,V,0.3472743332386017
213:390337,N,V,0.46581318974494934
213:390735,N,V,0.44097116589546204
213:390940,N,A,0.6597775816917419
213:391142,N,A,0.43464821577072144
213:391533,N,V,0.5861892700195312
213:391733,N,A,0.532178521156311
213:392337,N,A,0.4452885091304779
213:393142,N,V,0.7413551807403564
213:393958,N,A,0.4687633216381073
213:396354,N,V,0.8790167570114136
213:396770,N,A,0.405007541179657
213:397175,N,V,0.7459245324134827
213:397573,N,V,0.4140760004520416
213:398372,N,A,0.5593019127845764
213:398579,N,A,0.4271443784236908
213:398977,N,A,0.38096582889556885
213:399170,N,A,0.49230706691741943
213:399973,N,V,0.941818356513977
213:400178,N,A,0.690915584564209
213:400376,N,V,0.353247731924057
213:400573,N,V,0.5572216510772705
213:400773,N,A,0.5222265720367432
213:402388,N,V,0.44321998953819275
213:402795,N,V,0.41369131207466125
213:403196,N,V,0.7720279693603516
213:405195,N,A,0.5704534649848938
213:405606,N,V,0.6721436977386475
213:405807,N,A,0.47688034176826477
213:406408,N,V,0.7783844470977783
213:406809,N,V,0.8118393421173096
213:407217,N,V,0.40183544158935547
213:407619,N,A,0.4371524751186371
213:408016,N,V,0.5458482503890991
213:408421,N,V,0.4306456744670868
213:408821,N,V,0.6710099577903748
213:409222,N,V,0.8184478282928467
213:410026,N,V,0.3847220242023468
213:412451,N,V,0.7869663834571838
213:412656,N,A,0.5729904174804688
213:413058,N,A,0.33483409881591797
213:413258,N,V,0.47120043635368347
213:413860,N,V,0.43513593077659607
213:414055,N,A,0.536675751209259
213:414474,N,A,0.3506472110748291
213:414874,N,V,0.85284423828125
213:415077,N,A,0.46730485558509827
213:415278,N,A,0.3145498037338257
213:415474,N,V,0.5760409235954285
213:415673,N,A,0.4555386006832123
213:417700,N,V,0.43271780014038086
213:419309,N,V,0.43312332034111023
213:420106,N,V,0.5213550329208374
213:420910,N,A,0.47432613372802734
213:422115,N,V,0.722582221031189
213:422906,N,V,0.41764286160469055
213:423112,N,A,0.5251515507698059
213:424119,N,A,0.3504175841808319
213:424524,N,V,0.44166818261146545
213:425715,N,A,0.49210119247436523
213:426133,N,V,0.5872141122817993
213:426543,N,V,0.4556562304496765
213:427343,N,A,0.4236796796321869
213:427739,N,A,0.5652222037315369
213:427949,N,A,0.4039989113807678
213:428549,N,A,0.5536274313926697
213:428958,N,V,0.6272971034049988
213:429164,N,A,0.6397267580032349
213:429367,N,A,0.5377636551856995
213:429961,N,A,0.5389509201049805
213:430163,N,A,0.4507901966571808
213:430364,N,A,0.39962098002433777
213:431374,N,V,0.7227478623390198
213:433805,N,A,0.47093522548675537
213:434408,N,A,0.45545268058776855
213:435019,N,A,0.35448312759399414
213:441697,N,A,0.4662465751171112
213:442506,N,A,0.37031131982803345
213:443313,N,A,0.4287419319152832
213:444131,N,A,0.49507927894592285
213:448390,N,A,0.4032364785671234
213:448596,N,A,0.5372738838195801
213:449617,N,A,0.4703195095062256
213:449831,N,A,0.3417009711265564
213:450029,N,A,0.36377236247062683
213:450231,N,A,0.5471702814102173
213:450431,N,A,0.4771362543106079
213:451033,N,V,0.4324905276298523
213:451240,N,A,0.5522158145904541
213:451848,N,V,0.34713372588157654
213:452055,N,A,0.6494172215461731
213:452663,N,V,0.4650281071662903
213:452871,N,A,0.5876541137695312
213:453279,N,V,0.40793877840042114
213:456744,N,V,0.3746994733810425
213:456944,N,A,0.36659085750579834
213:457565,N,V,0.30243128538131714
213:458377,N,A,0.5362582206726074
213:458591,N,A,0.5397074818611145
213:459195,N,V,0.43146002292633057
213:459394,N,A,0.42941373586654663
213:463276,N,A,0.4650906026363373
213:463487,N,A,0.45227715373039246
213:464705,N,V,0.5244219899177551
213:465516,N,A,0.4727562367916107
213:465719,N,A,0.4298645257949829
213:466338,N,V,0.5616973638534546
213:471634,N,V,0.40328893065452576
213:471841,N,A,0.46796512603759766
213:472664,N,A,0.3825697600841522
213:473476,N,A,0.640576183795929
213:474898,N,A,0.41048577427864075
213:477761,N,A,0.5344311594963074
213:478169,N,V,0.9175228476524353
213:478977,N,V,0.9163755178451538
213:479799,N,V,0.8369113802909851
213:480209,N,A,0.4232095181941986
213:480614,N,V,0.6010942459106445
213:481034,N,A,0.36925017833709717
213:481230,N,A,0.6467543840408325
213:481437,N,A,0.6704514622688293
213:482247,N,A,0.36818012595176697
213:482652,N,A,0.5399987101554871
213:483046,N,V,0.7057451009750366
213:483459,N,A,0.5961734056472778
213:483866,N,V,0.5576656460762024
213:484283,N,A,0.4975525438785553
213:485099,N,A,0.43834105134010315
213:485904,N,A,0.5564343929290771
213:486295,N,V,0.6172143816947937
213:486709,N,A,0.5180556774139404
213:487113,N,V,0.5096458792686462
213:487517,N,A,0.5089908838272095
213:487919,N,V,0.4422261714935303
213:489140,N,A,0.4579189121723175
213:489547,N,V,0.389812707901001
213:489946,N,V,0.4738369286060333
213:492376,N,V,0.7910094857215881
213:492997,N,A,0.473574697971344
213:493201,N,A,0.37203043699264526
213:494221,N,A,0.45826005935668945
213:494614,N,A,0.38841161131858826
213:494813,N,A,0.4594140648841858
213:495624,N,A,0.530635416507721
213:496031,N,A,0.4631873369216919
213:496429,N,A,0.4344981610774994
213:496845,N,V,0.557650625705719
213:497256,N,V,0.5398030877113342
213:497655,N,V,0.6315546035766602
213:499073,N,V,0.3158731460571289
213:500090,N,A,0.5802032351493835
213:500491,N,V,0.6989784240722656
213:500898,N,A,0.3794049918651581
213:501311,N,V,0.44730764627456665
213:501716,N,A,0.454572468996048
213:502320,N,V,0.3594719469547272
213:502521,N,A,0.5725324153900146
213:503334,N,A,0.445749431848526
213:503743,N,A,0.5290893316268921
213:504560,N,A,0.3593185544013977
213:506587,N,A,0.47916367650032043
213:506988,N,V,0.6846061944961548
213:507402,N,A,0.36759141087532043
213:508006,N,A,0.5067934989929199
213:508205,N,A,0.53141850233078
213:509027,N,A,0.35703930258750916
213:509429,N,V,0.5733749866485596
213:509629,N,A,0.7701007127761841
213:509835,N,A,0.7923423647880554
213:510447,N,A,0.5569286346435547
213:510650,N,A,0.5278974175453186
213:511052,N,A,0.4198761582374573
213:511868,N,V,0.7321191430091858
213:512264,N,V,0.846156656742096
213:513074,N,A,0.5339943766593933
213:514302,N,V,0.5124754309654236
213:514710,N,V,0.3877585232257843
213:515112,N,V,0.36287081241607666
213:515314,N,A,0.5635564923286438
213:515922,N,A,0.6829661726951599
213:516125,N,V,0.3650478720664978
213:516734,N,V,0.5653863549232483
213:517549,N,A,0.4302816390991211
213:517950,N,A,0.38256001472473145
213:518291,A,V,0.9078881144523621
213:520382,N,A,0.6738952398300171
213:520791,N,V,0.57005375623703
213:521188,N,A,0.44278472661972046
213:521793,N,A,0.5705241560935974
213:522404,N,V,0.4212878346443176
213:522610,N,A,0.6058914065361023
213:522817,N,A,0.32427719235420227
213:523018,N,V,0.47920697927474976
213:523222,N,A,0.5777982473373413
213:523636,N,V,0.5834577679634094
213:523839,N,A,0.6474922299385071
213:524039,N,A,0.5573678612709045
213:524449,N,V,0.436250239610672
213:524854,N,A,0.8926745653152466
213:525663,N,V,0.4965328872203827
213:526065,N,V,0.7273241281509399
213:529339,N,V,0.40193039178848267
213:531169,N,A,0.5942406058311462
213:531375,N,A,0.763087272644043
213:532199,N,A,0.47774118185043335
213:533014,N,V,0.42130181193351746
213:533827,N,A,0.49565160274505615
213:535460,N,A,0.5142157673835754
213:535873,N,V,0.5594188570976257
213:536146,V,A,0.8844289183616638
213:537090,N,A,0.5313013792037964
213:537688,N,A,0.5546702742576599
213:537895,N,A,0.6080750226974487
213:538508,N,A,0.46011319756507874
213:538706,N,A,0.6821199655532837
213:539309,N,A,0.5190327763557434
213:539517,N,A,0.6404665112495422
213:539932,N,V,0.5178360342979431
213:540133,N,A,0.42257601022720337
213:540538,N,V,0.41220080852508545
213:540746,N,A,0.5386068820953369
213:541366,N,A,0.4188911020755768
213:543592,N,A,0.3896428942680359
213:544009,N,A,0.5574595332145691
213:544421,N,A,0.33455294370651245
213:544621,N,A,0.41656291484832764
213:545230,N,V,0.5316604971885681
213:545438,N,A,0.7036612629890442
213:546056,N,A,0.48533549904823303
213:546259,N,A,0.5514076948165894
213:546873,N,A,0.6200341582298279
213:549124,N,A,0.5699951648712158
213:549952,N,A,0.5012122988700867
213:551577,N,A,0.5770730972290039
213:551783,N,A,0.637215256690979
213:552592,N,A,0.43954014778137207
213:552811,N,A,0.6951220035552979
213:553617,N,A,0.48910635709762573
213:553833,N,A,0.7336490750312805
213:554654,N,A,0.6463669538497925
213:557521,N,A,0.5815696120262146
213:558124,N,A,0.47164204716682434
213:558331,N,A,0.8073360323905945
213:559158,N,A,0.4767148196697235
213:559965,N,A,0.5123738050460815
213:560174,N,A,0.6950162649154663
213:560786,N,V,0.35798826813697815
213:560986,N,A,0.544931173324585
213:564201,N,A,0.6689375638961792
213:564414,N,A,0.5506758689880371
213:565423,N,A,0.5412283539772034
213:567267,N,A,0.6661993861198425
213:567883,N,A,0.5230776071548462
213:568489,N,V,0.35816124081611633
213:568689,N,A,0.5604801774024963
213:569308,N,A,0.4482493996620178
213:569512,N,A,0.5123634338378906
213:570332,N,A,0.501916766166687
213:570946,N,V,0.42512527108192444
213:571148,N,A,0.5184366703033447
213:571760,N,A,0.5525625944137573
213:571973,N,A,0.5572813153266907
213:572376,N,A,0.4319036602973938
213:572580,N,A,0.44598883390426636
213:574416,N,A,0.47387197613716125
213:574623,N,A,0.5926365256309509
213:577485,N,A,0.37826377153396606
213:577901,N,A,0.5242186784744263
213:578305,N,V,0.6695818901062012
213:578723,N,A,0.5357582569122314
213:579130,N,A,0.46738964319229126
213:579948,N,V,0.9010063409805298
213:580366,N,A,0.49349695444107056
213:580766,N,V,0.6013765931129456
213:581182,N,A,0.4925054609775543
213:581581,N,V,0.5890395045280457
213:582408,N,V,0.7464220523834229
213:582816,N,V,0.4566135108470917
213:583225,N,A,0.4024747312068939
213:583629,N,V,0.5557607412338257
213:584049,N,A,0.4811333119869232
213:584244,V,L,0.49774453043937683
213:584444,N,V,0.43104949593544006
213:586079,N,V,0.44936004281044006
213:586495,N,V,0.47559279203414917
213:586903,N,A,0.516623318195343
213:587315,N,A,0.46568313241004944
213:587715,N,A,0.5167379379272461
213:587929,N,A,0.5268166065216064
213:588734,N,A,0.4813184440135956
213:589149,N,A,0.541988730430603
213:589963,N,A,0.4167068302631378
213:591388,N,R,0.3869982361793518
213:592404,N,R,0.5252286195755005
213:592811,N,V,0.4256388545036316
213:593213,N,A,0.3303195536136627
213:593411,N,A,0.4775044918060303
213:594026,N,A,0.41003578901290894
213:594230,N,A,0.5596609115600586
213:594627,N,V,0.8615204095840454
213:595853,N,A,0.6020820736885071
213:596667,N,A,0.39183369278907776
213:598702,N,A,0.49820980429649353
213:599501,N,V,0.9164563417434692
213:599717,N,A,0.7904469966888428
213:601350,N,A,0.3757643699645996
213:601760,N,V,0.609129786491394
213:601965,N,A,0.6372491121292114
213:602782,N,V,0.633537232875824
213:603189,N,L,0.4144522547721863
213:603580,N,V,0.8451712727546692
213:604809,N,A,0.5014616847038269
213:605639,N,A,0.5134285688400269
213:606458,N,A,0.5542030930519104
213:606859,N,V,0.8480057716369629
213:607072,N,A,0.5107283592224121
213:607479,N,A,0.6082809567451477
213:607679,N,A,0.5689116716384888
213:608085,N,A,0.3701886236667633
213:608291,N,A,0.5929459929466248
213:608909,N,A,0.7362775802612305
213:609323,N,A,0.4552689492702484
213:609521,N,V,0.3752279579639435
213:609730,N,A,0.6528554558753967
213:610138,N,A,0.4117429852485657
213:610550,N,A,0.6491219997406006
213:611362,N,A,0.5540916323661804
213:612172,N,A,0.5868991017341614
213:612987,N,R,0.4069412350654602
213:613410,N,A,0.48576101660728455
213:613790,N,V,0.5908972024917603
213:614021,N,A,0.38236454129219055
213:614224,N,V,0.4387713670730591
213:614433,N,A,0.668945848941803
213:614844,N,V,0.5121224522590637
213:615047,N,A,0.6830065250396729
213:615854,N,A,0.476487398147583
213:616262,N,A,0.4341476559638977
213:616672,N,R,0.3576831519603729
213:617073,N,V,0.8922185301780701
213:617902,N,A,0.5129560232162476
213:619931,N,V,0.8399899005889893
213:620353,N,A,0.4394019544124603
213:620960,N,A,0.6875611543655396
213:621565,N,V,0.5056909322738647
213:621772,N,A,0.6420590281486511
213:622799,N,R,0.511307418346405
213:623212,N,A,0.3646065592765808
213:623625,N,V,0.6606185436248779
213:624433,N,A,0.5467268228530884
213:626059,N,A,0.6376299858093262
213:627291,N,V,0.5347532033920288
213:627706,N,A,0.5325570106506348
213:627914,N,A,0.5918155908584595
213:628119,N,A,0.34052547812461853
213:628524,N,A,0.7281542420387268
213:628724,N,V,0.41916897892951965
213:629140,N,A,0.5539301037788391
213:629750,N,A,0.46064189076423645
213:629957,N,A,0.5640740990638733
213:630161,N,A,0.5119881629943848
213:631393,N,A,0.5613707304000854
213:633025,N,V,0.9305445551872253
213:633440,N,A,0.47459498047828674
213:633852,N,A,0.7118883728981018
213:634057,N,A,0.5310454964637756
213:634871,N,V,0.6716708540916443
213:635079,N,V,0.44746679067611694
213:635283,N,V,0.6358211040496826
213:635894,N,V,0.8726121187210083
213:636305,N,V,0.5972081422805786
213:636519,N,V,0.3385143578052521
213:636925,N,A,0.5922309756278992
213:637731,N,A,0.4582280218601227
213:638353,N,V,0.3866460621356964
213:639162,N,V,0.42781946063041687
213:639583,N,A,0.4349402189254761
213:639994,N,V,0.881646990776062
213:640604,N,A,0.45874276757240295
213:640812,N,A,0.6671801805496216
213:641232,N,V,0.3527912199497223
213:641428,N,A,0.609015703201294
213:641632,N,A,0.48288634419441223
213:642035,N,V,0.32034268975257874
213:642234,N,A,0.633648157119751
213:642445,N,A,0.46184173226356506
213:642855,N,V,0.3629611134529114
213:643257,N,A,0.3566955327987671
213:643670,N,V,0.8211719989776611
213:644901,N,A,0.5092871785163879
213:646318,N,A,0.44161489605903625
213:647147,N,A,0.4327816665172577
213:647748,N,V,0.8708958029747009
213:647953,N,A,0.6337739825248718
